"id","city","region","href","name","style","area","orientation","decoration","elevator","floor","build_year","sign_time","unit_price","total_price","fangchan_class","school","subway"
1410,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102339382.html","保利梧桐语花园","3室2厅","90.18平米","南","其他","有电梯","中楼层(共18层)","2016年建板楼","近30天内成交","下载APP查看成交>","2**","None","None","距1号线中国药科大学724米"
1411,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102429316.html","百家湖西花园伦敦城","1室1厅","45.47平米","南","简装","有电梯","中楼层(共16层)","2006年建板塔结合","近30天内成交","下载APP查看成交>","1**","房屋满五年","None","距3号线天元西路1011米"
1412,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102335932.html","匡庐花园","3室2厅","112.81平米","南 北","其他","有电梯","中楼层(共9层)","2002年建板楼","近30天内成交","下载APP查看成交>","8**","房屋满五年","None","距4号线云南路878米"
1413,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102339690.html","亲水湾花园","2室1厅","32.31平米","北","精装","有电梯","中楼层(共7层)","2009年建板楼","近30天内成交","下载APP查看成交>","1**","房屋满五年","None","距1号线河定桥448米"
1414,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102347121.html","白鹭花园莺歌苑","2室1厅","53.75平米","南","其他","无电梯","中楼层(共7层)","2000年建板塔结合","近30天内成交","下载APP查看成交>","1**","房屋满五年","None","距2号线集庆门大街1058米"
1415,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102058943.html","金舟花园","2室2厅","68.38平米","南 北","简装","无电梯","低楼层(共6层)","1997年建板塔结合","近30天内成交","下载APP查看成交>","4**","房屋满五年","None","距4号线龙江902米"
1416,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102038327.html","东景花园","2室1厅","77.85平米","南","其他","有电梯","高楼层(共9层)","2007年建板楼","近30天内成交","下载APP查看成交>","2**","房屋满两年","None","None"
1417,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102299405.html","银城花园北片","2室1厅","63.81平米","南","简装","无电梯","高楼层(共7层)","1996年建板楼","近30天内成交","下载APP查看成交>","3**","房屋满两年","None","距4号线龙江1051米"
1418,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102273656.html","欧陆经典花园","3室2厅","125.46平米","南 北","其他","无电梯","中楼层(共5层)","2004年建板楼","近30天内成交","下载APP查看成交>","3**","房屋满五年","None","距3号线胜太西路608米"
1419,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102360012.html","百家湖国际花园","2室1厅","88.9平米","西 北","其他","有电梯","中楼层(共28层)","2006年建塔楼","近30天内成交","下载APP查看成交>","2**","房屋满五年","None","距3号线胜太西路568米"
1420,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101914942.html","百家湖西花园伦敦城","2室2厅","105.85平米","南","精装","有电梯","中楼层(共18层)","2006年建板塔结合","近30天内成交","下载APP查看成交>","2**","房屋满五年","None","距3号线天元西路823米"
1421,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102381328.html","钟麓花园","1室1厅","36.38平米","南 北","简装","无电梯","高楼层(共7层)","1998年建板楼","近30天内成交","下载APP查看成交>","1**","房屋满两年","None","距4号线蒋王庙1130米"
1422,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102376994.html","南方花园枫彩园","1室1厅","39.37平米","北","其他","有电梯","中楼层(共16层)","2007年建板楼","近30天内成交","下载APP查看成交>","8*","None","None","距1号线双龙大道1044米"
1423,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102270524.html","莫愁花园牡丹里","2室1厅","70.82平米","南 北","其他","无电梯","中楼层(共7层)","2000年建板楼","近30天内成交","下载APP查看成交>","2**","房屋满五年","None","距2号线云锦路855米"
1424,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102423462.html","邮政世纪花园","2室2厅","76.42平米","南 北","其他","无电梯","中楼层(共7层)","2002年建板塔结合","近30天内成交","下载APP查看成交>","5**","房屋满五年","None","None"
1425,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102292272.html","南方花园瑞阳居","1室1厅","37.98平米","西","其他","有电梯","中楼层(共10层)","2009年建塔楼","近30天内成交","下载APP查看成交>","9*","房屋满五年","None","距1号线双龙大道228米"
1426,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102355067.html","紫薇花园","2室2厅","63.17平米","南 北","其他","无电梯","低楼层(共7层)","2006年建板塔结合","近30天内成交","下载APP查看成交>","1**","房屋满两年","None","距1号线双龙大道595米"
1427,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101937390.html","高尔夫国际花园","2室1厅","59.87平米","北","其他","有电梯","低楼层(共11层)","2014年建板塔结合","近30天内成交","下载APP查看成交>","1**","房屋满两年","None","距3号线天元西路884米"
1428,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102089331.html","王府国际花园","1室1厅","47.72平米","东 北","其他","有电梯","中楼层(共12层)","2004年建板塔结合","近30天内成交","下载APP查看成交>","1**","房屋满五年","None","距1号线新街口656米"
1429,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102137204.html","花园路70号","2室1厅","62.94平米","南 北","精装","无电梯","高楼层(共6层)","1994年建板塔结合","近30天内成交","下载APP查看成交>","1**","房屋满五年","None","None"
1430,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102412931.html","银河湾花园","1室1厅","49.21平米","南","其他","有电梯","中楼层(共16层)","2008年建板塔结合","近30天内成交","下载APP查看成交>","9*","None","None","None"
1431,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102330647.html","保利梧桐语花园","3室2厅","90.89平米","南","其他","有电梯","高楼层(共18层)","2016年建塔楼","近30天内成交","下载APP查看成交>","2**","房屋满两年","None","距1号线中国药科大学915米"
1432,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102195177.html","天玺国际广场","1室1厅","48.68平米","西 北","其他","有电梯","中楼层(共29层)","2014年建塔楼","2018.04.16","79294","386","房屋满两年","None","None"
1433,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101381388.html","天泓山庄松山苑","4室2厅","147.18平米","南 北","精装","无电梯","中楼层(共4层)","2006年建板楼","2017.10.15","34720","511","房屋满五年","None","None"
1434,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101381388.html","天泓山庄松山苑","4室2厅","147.18平米","南 北","精装","无电梯","中楼层(共4层)","2006年建板楼","2017.10.15","34720","511","房屋满五年","None","None"
1435,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102305685.html","天玺国际广场","1室1厅","41.37平米","北","精装","有电梯","高楼层(共29层)","2014年建塔楼","2018.04.15","90015","372.4","房屋满两年","None","None"
1436,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101154738.html","雨润国际广场","2室1厅","139.11平米","东 南","精装","有电梯","高楼层(共27层)","2014年建塔楼","2018.04.15","32349","450","房屋满两年","None","None"
1437,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101575016.html","翠屏国际广场苑","1室1厅","31.7平米","南","精装","有电梯","中楼层(共8层)","2006年建板楼","2018.04.13","27918","88.5","房屋满两年","None","None"
1438,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101370770.html","天泓山庄云山苑","2室2厅","91.52平米","南","精装","有电梯","中楼层(共18层)","2007年建板楼","2017.08.16","32125","294","None","None","None"
1439,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100776253.html","天泓山庄云山苑","3室2厅","142.26平米","南","精装","有电梯","高楼层(共17层)","2009年建板楼","2017.03.26","30227","430","房屋满五年","None","None"
1440,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101370770.html","天泓山庄云山苑","2室2厅","91.52平米","南","精装","有电梯","中楼层(共18层)","2007年建板楼","2017.08.16","32125","294","None","None","None"
1441,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100776253.html","天泓山庄云山苑","3室2厅","142.26平米","南","精装","有电梯","高楼层(共17层)","2009年建板楼","2017.03.26","30227","430","房屋满五年","None","None"
1442,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100982571.html","天泓山庄秀山苑","3室2厅","125.42平米","南 北","精装","无电梯","低楼层(共4层)","2005年建板楼","2017.03.26","30139","378","None","None","None"
1443,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102163581.html","翠屏国际广场苑","1室1厅","39.04平米","东","简装","有电梯","高楼层(共11层)","2006年建板楼","2018.04.12","26896","105","房屋满两年","None","None"
1444,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102181632.html","晓庄国际广场","1室1厅","43.94平米","南","其他","有电梯","高楼层(共29层)","板楼","2018.04.01","25035","110","房屋满五年","None","None"
1445,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102219741.html","同曦国际广场","3室1厅","130.48平米","南 北","其他","有电梯","高楼层(共19层)","2011年建板塔结合","2018.03.27","31270","408","房屋满五年","None","距1号线胜太路163米"
1446,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100982571.html","天泓山庄秀山苑","3室2厅","125.42平米","南 北","精装","无电梯","低楼层(共4层)","2005年建板楼","2017.03.26","30139","378","None","None","None"
1447,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100984591.html","天泓山庄竹山苑","3室2厅","135.27平米","南 北","其他","有电梯","中楼层(共11层)","2010年建板楼","2017.03.09","31050","420","None","None","距2号线马群1123米"
1448,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100828049.html","天泓山庄丽山苑","3室2厅","140.33平米","南 北","简装","无电梯","中楼层(共4层)","2007年建板楼","2017.02.05","31355","440","None","None","None"
1449,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100984591.html","天泓山庄竹山苑","3室2厅","135.27平米","南 北","其他","有电梯","中楼层(共11层)","2010年建板楼","2017.03.09","31050","420","None","None","距2号线马群1123米"
1450,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100828049.html","天泓山庄丽山苑","3室2厅","140.33平米","南 北","简装","无电梯","中楼层(共4层)","2007年建板楼","2017.02.05","31355","440","None","None","None"
1451,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100675674.html","天泓山庄云山苑","3室2厅","142.26平米","南 北","精装","有电梯","高楼层(共17层)","2009年建板楼","2016.11.26","33531","477","房屋满五年","None","None"
1452,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102155434.html","翠屏国际广场苑","1室1厅","47.85平米","北","其他","有电梯","中楼层(共8层)","2006年建板楼","2018.03.21","22153","106","房屋满两年","None","None"
1453,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102157353.html","翠屏国际广场苑","3室2厅","132.6平米","南 西","精装","有电梯","中楼层(共11层)","2006年建板楼","2018.03.15","25491","338","房屋满五年","None","None"
1454,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100675674.html","天泓山庄云山苑","3室2厅","142.26平米","南 北","精装","有电梯","高楼层(共17层)","2009年建板楼","2016.11.26","33531","477","房屋满五年","None","None"
1455,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100685640.html","天泓山庄松山苑","4室1厅","166.54平米","南 西 北","精装","无电梯","高楼层(共4层)","2009年建板楼","2016.11.07","37109","618","None","None","None"
1456,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100251835.html","天泓山庄丽山苑","3室1厅","147平米","南","毛坯","无电梯","中楼层(共4层)","2007年建板楼","2016.05.31","27688","407","None","None","None"
1457,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100685640.html","天泓山庄松山苑","4室1厅","166.54平米","南 西 北","精装","无电梯","高楼层(共4层)","2009年建板楼","2016.11.07","37109","618","None","None","None"
1458,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100251835.html","天泓山庄丽山苑","3室1厅","147平米","南","毛坯","无电梯","中楼层(共4层)","2007年建板楼","2016.05.31","27688","407","None","None","None"
1459,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100159805.html","天泓山庄云山苑","5室2厅","222.13平米","南 北","毛坯","有电梯","低楼层(共9层)","2009年建板楼","2016.05.23","21970","488","None","None","None"
1460,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101759880.html","雨润国际广场","2室1厅","92.79平米","南","精装","有电梯","高楼层(共27层)","塔楼","2018.02.27","32870","305","房屋满两年","None","距2号线奥体东389米"
1461,"nj","栖霞","https://nj.lianjia.com/chengjiao/103102116333.html","雨润国际广场","1室1厅","62.79平米","东","精装","有电梯","中楼层(共27层)","塔楼","2018.02.05","41568","261","None","None","None"
1462,"nj","栖霞","https://nj.lianjia.com/chengjiao/103101943307.html","同曦国际广场","2室2厅","104.27平米","南","其他","有电梯","中楼层(共28层)","2011年建板塔结合","2018.02.02","27573","287.5","房屋满两年","None","距1号线胜太路270米"
1463,"nj","栖霞","https://nj.lianjia.com/chengjiao/103100159805.html","天泓山庄云山苑","5室2厅","222.13平米","南 北","毛坯","有电梯","低楼层(共9层)","2009年建板楼","2016.05.23","21970","488","None","None","None"
